STATE/UT,DISTRICT,YEAR,crime_type,crime_count,Region
ARUNACHAL PRADESH,SUBANSIRI UPPER,2001,INSULT TO MODESTY OF WOMEN,0,East
ARUNACHAL PRADESH,SUBANSIRI UPPER,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,2,East
ARUNACHAL PRADESH,SUBANSIRI UPPER,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ARUNACHAL PRADESH,SUBANSIRI UPPER,2001,CAUSING DEATH BY NEGLIGENCE,0,East
ARUNACHAL PRADESH,TAWANG,2001,MURDER,2,East
ARUNACHAL PRADESH,TAWANG,2001,ATTEMPT TO MURDER,0,East
ARUNACHAL PRADESH,TAWANG,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
ARUNACHAL PRADESH,TAWANG,2001,RAPE,1,East
ARUNACHAL PRADESH,TAWANG,2001,CUSTODIAL RAPE,0,East
ARUNACHAL PRADESH,TAWANG,2001,OTHER RAPE,1,East
ARUNACHAL PRADESH,TAWANG,2001,KIDNAPPING & ABDUCTION,0,East
ARUNACHAL PRADESH,TAWANG,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,0,East
ARUNACHAL PRADESH,TAWANG,2001,KIDNAPPING AND ABDUCTION OF OTHERS,0,East
ARUNACHAL PRADESH,TAWANG,2001,DACOITY,0,East
ARUNACHAL PRADESH,TAWANG,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ARUNACHAL PRADESH,TAWANG,2001,ROBBERY,0,East
ARUNACHAL PRADESH,TAWANG,2001,BURGLARY,3,East
ARUNACHAL PRADESH,TAWANG,2001,THEFT,13,East
ARUNACHAL PRADESH,TAWANG,2001,AUTO THEFT,1,East
ARUNACHAL PRADESH,TAWANG,2001,OTHER THEFT,12,East
ARUNACHAL PRADESH,TAWANG,2001,RIOTS,0,East
ARUNACHAL PRADESH,TAWANG,2001,CRIMINAL BREACH OF TRUST,0,East
ARUNACHAL PRADESH,TAWANG,2001,CHEATING,1,East
ARUNACHAL PRADESH,TAWANG,2001,COUNTERFIETING,0,East
ARUNACHAL PRADESH,TAWANG,2001,ARSON,0,East
ARUNACHAL PRADESH,TAWANG,2001,HURT/GREVIOUS HURT,3,East
ARUNACHAL PRADESH,TAWANG,2001,DOWRY DEATHS,0,East
ARUNACHAL PRADESH,TAWANG,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,5,East
ARUNACHAL PRADESH,TAWANG,2001,INSULT TO MODESTY OF WOMEN,1,East
ARUNACHAL PRADESH,TAWANG,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,0,East
ARUNACHAL PRADESH,TAWANG,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ARUNACHAL PRADESH,TAWANG,2001,CAUSING DEATH BY NEGLIGENCE,0,East
ARUNACHAL PRADESH,TIRAP,2001,MURDER,8,East
ARUNACHAL PRADESH,TIRAP,2001,ATTEMPT TO MURDER,4,East
ARUNACHAL PRADESH,TIRAP,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1,East
ARUNACHAL PRADESH,TIRAP,2001,RAPE,1,East
ARUNACHAL PRADESH,TIRAP,2001,CUSTODIAL RAPE,0,East
ARUNACHAL PRADESH,TIRAP,2001,OTHER RAPE,1,East
ARUNACHAL PRADESH,TIRAP,2001,KIDNAPPING & ABDUCTION,6,East
ARUNACHAL PRADESH,TIRAP,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,3,East
ARUNACHAL PRADESH,TIRAP,2001,KIDNAPPING AND ABDUCTION OF OTHERS,3,East
ARUNACHAL PRADESH,TIRAP,2001,DACOITY,0,East
ARUNACHAL PRADESH,TIRAP,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ARUNACHAL PRADESH,TIRAP,2001,ROBBERY,2,East
ARUNACHAL PRADESH,TIRAP,2001,BURGLARY,18,East
ARUNACHAL PRADESH,TIRAP,2001,THEFT,17,East
ARUNACHAL PRADESH,TIRAP,2001,AUTO THEFT,0,East
ARUNACHAL PRADESH,TIRAP,2001,OTHER THEFT,17,East
ARUNACHAL PRADESH,TIRAP,2001,RIOTS,1,East
ARUNACHAL PRADESH,TIRAP,2001,CRIMINAL BREACH OF TRUST,0,East
ARUNACHAL PRADESH,TIRAP,2001,CHEATING,0,East
ARUNACHAL PRADESH,TIRAP,2001,COUNTERFIETING,2,East
ARUNACHAL PRADESH,TIRAP,2001,ARSON,0,East
ARUNACHAL PRADESH,TIRAP,2001,HURT/GREVIOUS HURT,30,East
ARUNACHAL PRADESH,TIRAP,2001,DOWRY DEATHS,0,East
ARUNACHAL PRADESH,TIRAP,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0,East
ARUNACHAL PRADESH,TIRAP,2001,INSULT TO MODESTY OF WOMEN,0,East
ARUNACHAL PRADESH,TIRAP,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,0,East
ARUNACHAL PRADESH,TIRAP,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ARUNACHAL PRADESH,TIRAP,2001,CAUSING DEATH BY NEGLIGENCE,0,East
ARUNACHAL PRADESH,TOTAL,2001,MURDER,83,East
ARUNACHAL PRADESH,TOTAL,2001,ATTEMPT TO MURDER,53,East
ARUNACHAL PRADESH,TOTAL,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,3,East
ARUNACHAL PRADESH,TOTAL,2001,RAPE,33,East
ARUNACHAL PRADESH,TOTAL,2001,CUSTODIAL RAPE,0,East
ARUNACHAL PRADESH,TOTAL,2001,OTHER RAPE,33,East
ARUNACHAL PRADESH,TOTAL,2001,KIDNAPPING & ABDUCTION,83,East
ARUNACHAL PRADESH,TOTAL,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,55,East
ARUNACHAL PRADESH,TOTAL,2001,KIDNAPPING AND ABDUCTION OF OTHERS,28,East
ARUNACHAL PRADESH,TOTAL,2001,DACOITY,22,East
ARUNACHAL PRADESH,TOTAL,2001,PREPARATION AND ASSEMBLY FOR DACOITY,2,East
ARUNACHAL PRADESH,TOTAL,2001,ROBBERY,84,East
ARUNACHAL PRADESH,TOTAL,2001,BURGLARY,248,East
ARUNACHAL PRADESH,TOTAL,2001,THEFT,443,East
ARUNACHAL PRADESH,TOTAL,2001,AUTO THEFT,36,East
ARUNACHAL PRADESH,TOTAL,2001,OTHER THEFT,407,East
ARUNACHAL PRADESH,TOTAL,2001,RIOTS,24,East
ARUNACHAL PRADESH,TOTAL,2001,CRIMINAL BREACH OF TRUST,41,East
ARUNACHAL PRADESH,TOTAL,2001,CHEATING,30,East
ARUNACHAL PRADESH,TOTAL,2001,COUNTERFIETING,4,East
ARUNACHAL PRADESH,TOTAL,2001,ARSON,13,East
ARUNACHAL PRADESH,TOTAL,2001,HURT/GREVIOUS HURT,466,East
ARUNACHAL PRADESH,TOTAL,2001,DOWRY DEATHS,0,East
ARUNACHAL PRADESH,TOTAL,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,78,East
ARUNACHAL PRADESH,TOTAL,2001,INSULT TO MODESTY OF WOMEN,3,East
ARUNACHAL PRADESH,TOTAL,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,11,East
ARUNACHAL PRADESH,TOTAL,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ARUNACHAL PRADESH,TOTAL,2001,CAUSING DEATH BY NEGLIGENCE,0,East
ASSAM,BARPETA,2001,MURDER,64,East
ASSAM,BARPETA,2001,ATTEMPT TO MURDER,5,East
ASSAM,BARPETA,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
ASSAM,BARPETA,2001,RAPE,28,East
ASSAM,BARPETA,2001,CUSTODIAL RAPE,0,East
ASSAM,BARPETA,2001,OTHER RAPE,28,East
ASSAM,BARPETA,2001,KIDNAPPING & ABDUCTION,105,East
ASSAM,BARPETA,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,88,East
ASSAM,BARPETA,2001,KIDNAPPING AND ABDUCTION OF OTHERS,17,East
ASSAM,BARPETA,2001,DACOITY,43,East
ASSAM,BARPETA,2001,PREPARATION AND ASSEMBLY FOR DACOITY,1,East
ASSAM,BARPETA,2001,ROBBERY,45,East
ASSAM,BARPETA,2001,BURGLARY,93,East
ASSAM,BARPETA,2001,THEFT,187,East
ASSAM,BARPETA,2001,AUTO THEFT,2,East
ASSAM,BARPETA,2001,OTHER THEFT,185,East
ASSAM,BARPETA,2001,RIOTS,196,East
ASSAM,BARPETA,2001,CRIMINAL BREACH OF TRUST,26,East
ASSAM,BARPETA,2001,CHEATING,29,East
ASSAM,BARPETA,2001,COUNTERFIETING,1,East
ASSAM,BARPETA,2001,ARSON,38,East
ASSAM,BARPETA,2001,HURT/GREVIOUS HURT,266,East
ASSAM,BARPETA,2001,DOWRY DEATHS,10,East
ASSAM,BARPETA,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,29,East
ASSAM,BARPETA,2001,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,BARPETA,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,95,East
ASSAM,BARPETA,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,BARPETA,2001,CAUSING DEATH BY NEGLIGENCE,87,East
ASSAM,BONGAIGAON,2001,MURDER,45,East
ASSAM,BONGAIGAON,2001,ATTEMPT TO MURDER,22,East
ASSAM,BONGAIGAON,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
ASSAM,BONGAIGAON,2001,RAPE,20,East
ASSAM,BONGAIGAON,2001,CUSTODIAL RAPE,0,East
ASSAM,BONGAIGAON,2001,OTHER RAPE,20,East
ASSAM,BONGAIGAON,2001,KIDNAPPING & ABDUCTION,36,East
ASSAM,BONGAIGAON,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,21,East
ASSAM,BONGAIGAON,2001,KIDNAPPING AND ABDUCTION OF OTHERS,15,East
ASSAM,BONGAIGAON,2001,DACOITY,13,East
ASSAM,BONGAIGAON,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ASSAM,BONGAIGAON,2001,ROBBERY,25,East
ASSAM,BONGAIGAON,2001,BURGLARY,87,East
ASSAM,BONGAIGAON,2001,THEFT,92,East
ASSAM,BONGAIGAON,2001,AUTO THEFT,0,East
ASSAM,BONGAIGAON,2001,OTHER THEFT,92,East
ASSAM,BONGAIGAON,2001,RIOTS,87,East
ASSAM,BONGAIGAON,2001,CRIMINAL BREACH OF TRUST,4,East
ASSAM,BONGAIGAON,2001,CHEATING,13,East
ASSAM,BONGAIGAON,2001,COUNTERFIETING,0,East
ASSAM,BONGAIGAON,2001,ARSON,12,East
ASSAM,BONGAIGAON,2001,HURT/GREVIOUS HURT,67,East
ASSAM,BONGAIGAON,2001,DOWRY DEATHS,1,East
ASSAM,BONGAIGAON,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,22,East
ASSAM,BONGAIGAON,2001,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,BONGAIGAON,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,26,East
ASSAM,BONGAIGAON,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,BONGAIGAON,2001,CAUSING DEATH BY NEGLIGENCE,50,East
ASSAM,C.I.D.,2001,MURDER,0,East
ASSAM,C.I.D.,2001,ATTEMPT TO MURDER,0,East
ASSAM,C.I.D.,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
ASSAM,C.I.D.,2001,RAPE,0,East
ASSAM,C.I.D.,2001,CUSTODIAL RAPE,0,East
ASSAM,C.I.D.,2001,OTHER RAPE,0,East
ASSAM,C.I.D.,2001,KIDNAPPING & ABDUCTION,0,East
ASSAM,C.I.D.,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,0,East
ASSAM,C.I.D.,2001,KIDNAPPING AND ABDUCTION OF OTHERS,0,East
ASSAM,C.I.D.,2001,DACOITY,0,East
ASSAM,C.I.D.,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ASSAM,C.I.D.,2001,ROBBERY,0,East
ASSAM,C.I.D.,2001,BURGLARY,0,East
ASSAM,C.I.D.,2001,THEFT,1,East
ASSAM,C.I.D.,2001,AUTO THEFT,0,East
ASSAM,C.I.D.,2001,OTHER THEFT,1,East
ASSAM,C.I.D.,2001,RIOTS,0,East
ASSAM,C.I.D.,2001,CRIMINAL BREACH OF TRUST,0,East
ASSAM,C.I.D.,2001,CHEATING,5,East
ASSAM,C.I.D.,2001,COUNTERFIETING,0,East
ASSAM,C.I.D.,2001,ARSON,0,East
ASSAM,C.I.D.,2001,HURT/GREVIOUS HURT,0,East
ASSAM,C.I.D.,2001,DOWRY DEATHS,0,East
ASSAM,C.I.D.,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0,East
ASSAM,C.I.D.,2001,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,C.I.D.,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,0,East
ASSAM,C.I.D.,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,C.I.D.,2001,CAUSING DEATH BY NEGLIGENCE,0,East
ASSAM,CACHAR,2001,MURDER,52,East
ASSAM,CACHAR,2001,ATTEMPT TO MURDER,30,East
ASSAM,CACHAR,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1,East
ASSAM,CACHAR,2001,RAPE,45,East
ASSAM,CACHAR,2001,CUSTODIAL RAPE,0,East
ASSAM,CACHAR,2001,OTHER RAPE,45,East
ASSAM,CACHAR,2001,KIDNAPPING & ABDUCTION,104,East
ASSAM,CACHAR,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,74,East
ASSAM,CACHAR,2001,KIDNAPPING AND ABDUCTION OF OTHERS,30,East
ASSAM,CACHAR,2001,DACOITY,29,East
ASSAM,CACHAR,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ASSAM,CACHAR,2001,ROBBERY,42,East
ASSAM,CACHAR,2001,BURGLARY,189,East
ASSAM,CACHAR,2001,THEFT,359,East
ASSAM,CACHAR,2001,AUTO THEFT,0,East
ASSAM,CACHAR,2001,OTHER THEFT,359,East
ASSAM,CACHAR,2001,RIOTS,533,East
ASSAM,CACHAR,2001,CRIMINAL BREACH OF TRUST,29,East
ASSAM,CACHAR,2001,CHEATING,33,East
ASSAM,CACHAR,2001,COUNTERFIETING,4,East
ASSAM,CACHAR,2001,ARSON,64,East
ASSAM,CACHAR,2001,HURT/GREVIOUS HURT,286,East
ASSAM,CACHAR,2001,DOWRY DEATHS,7,East
ASSAM,CACHAR,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,80,East
ASSAM,CACHAR,2001,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,CACHAR,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,216,East
ASSAM,CACHAR,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,CACHAR,2001,CAUSING DEATH BY NEGLIGENCE,235,East
ASSAM,DARRANG,2001,MURDER,61,East
ASSAM,DARRANG,2001,ATTEMPT TO MURDER,13,East
ASSAM,DARRANG,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
ASSAM,DARRANG,2001,RAPE,48,East
ASSAM,DARRANG,2001,CUSTODIAL RAPE,0,East
ASSAM,DARRANG,2001,OTHER RAPE,48,East
ASSAM,DARRANG,2001,KIDNAPPING & ABDUCTION,64,East
ASSAM,DARRANG,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,47,East
ASSAM,DARRANG,2001,KIDNAPPING AND ABDUCTION OF OTHERS,17,East
ASSAM,DARRANG,2001,DACOITY,21,East
ASSAM,DARRANG,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ASSAM,DARRANG,2001,ROBBERY,29,East
ASSAM,DARRANG,2001,BURGLARY,111,East
ASSAM,DARRANG,2001,THEFT,185,East
ASSAM,DARRANG,2001,AUTO THEFT,2,East
ASSAM,DARRANG,2001,OTHER THEFT,183,East
ASSAM,DARRANG,2001,RIOTS,100,East
ASSAM,DARRANG,2001,CRIMINAL BREACH OF TRUST,21,East
ASSAM,DARRANG,2001,CHEATING,25,East
ASSAM,DARRANG,2001,COUNTERFIETING,0,East
ASSAM,DARRANG,2001,ARSON,16,East
ASSAM,DARRANG,2001,HURT/GREVIOUS HURT,319,East
ASSAM,DARRANG,2001,DOWRY DEATHS,9,East
ASSAM,DARRANG,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,56,East
ASSAM,DARRANG,2001,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,DARRANG,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,37,East
ASSAM,DARRANG,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,DARRANG,2001,CAUSING DEATH BY NEGLIGENCE,66,East
ASSAM,DHEMAJI,2001,MURDER,15,East
ASSAM,DHEMAJI,2001,ATTEMPT TO MURDER,16,East
ASSAM,DHEMAJI,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
ASSAM,DHEMAJI,2001,RAPE,42,East
ASSAM,DHEMAJI,2001,CUSTODIAL RAPE,0,East
ASSAM,DHEMAJI,2001,OTHER RAPE,42,East
ASSAM,DHEMAJI,2001,KIDNAPPING & ABDUCTION,31,East
ASSAM,DHEMAJI,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,20,East
ASSAM,DHEMAJI,2001,KIDNAPPING AND ABDUCTION OF OTHERS,11,East
ASSAM,DHEMAJI,2001,DACOITY,2,East
ASSAM,DHEMAJI,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ASSAM,DHEMAJI,2001,ROBBERY,12,East
ASSAM,DHEMAJI,2001,BURGLARY,26,East
ASSAM,DHEMAJI,2001,THEFT,79,East
ASSAM,DHEMAJI,2001,AUTO THEFT,0,East
ASSAM,DHEMAJI,2001,OTHER THEFT,79,East
ASSAM,DHEMAJI,2001,RIOTS,13,East
ASSAM,DHEMAJI,2001,CRIMINAL BREACH OF TRUST,7,East
ASSAM,DHEMAJI,2001,CHEATING,15,East
ASSAM,DHEMAJI,2001,COUNTERFIETING,3,East
ASSAM,DHEMAJI,2001,ARSON,16,East
ASSAM,DHEMAJI,2001,HURT/GREVIOUS HURT,203,East
ASSAM,DHEMAJI,2001,DOWRY DEATHS,0,East
ASSAM,DHEMAJI,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,26,East
ASSAM,DHEMAJI,2001,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,DHEMAJI,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,0,East
ASSAM,DHEMAJI,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,DHEMAJI,2001,CAUSING DEATH BY NEGLIGENCE,20,East
ASSAM,DHUBRI,2001,MURDER,65,East
ASSAM,DHUBRI,2001,ATTEMPT TO MURDER,23,East
ASSAM,DHUBRI,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
ASSAM,DHUBRI,2001,RAPE,43,East
ASSAM,DHUBRI,2001,CUSTODIAL RAPE,0,East
ASSAM,DHUBRI,2001,OTHER RAPE,43,East
ASSAM,DHUBRI,2001,KIDNAPPING & ABDUCTION,69,East
ASSAM,DHUBRI,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,51,East
ASSAM,DHUBRI,2001,KIDNAPPING AND ABDUCTION OF OTHERS,18,East
ASSAM,DHUBRI,2001,DACOITY,53,East
ASSAM,DHUBRI,2001,PREPARATION AND ASSEMBLY FOR DACOITY,1,East
ASSAM,DHUBRI,2001,ROBBERY,19,East
ASSAM,DHUBRI,2001,BURGLARY,79,East
ASSAM,DHUBRI,2001,THEFT,83,East
ASSAM,DHUBRI,2001,AUTO THEFT,2,East
ASSAM,DHUBRI,2001,OTHER THEFT,81,East
ASSAM,DHUBRI,2001,RIOTS,402,East
ASSAM,DHUBRI,2001,CRIMINAL BREACH OF TRUST,11,East
ASSAM,DHUBRI,2001,CHEATING,24,East
ASSAM,DHUBRI,2001,COUNTERFIETING,1,East
ASSAM,DHUBRI,2001,ARSON,23,East
ASSAM,DHUBRI,2001,HURT/GREVIOUS HURT,193,East
ASSAM,DHUBRI,2001,DOWRY DEATHS,5,East
ASSAM,DHUBRI,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,49,East
ASSAM,DHUBRI,2001,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,DHUBRI,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,111,East
ASSAM,DHUBRI,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,DHUBRI,2001,CAUSING DEATH BY NEGLIGENCE,47,East
ASSAM,DIBRUGARH,2001,MURDER,110,East
ASSAM,DIBRUGARH,2001,ATTEMPT TO MURDER,22,East
ASSAM,DIBRUGARH,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,6,East
ASSAM,DIBRUGARH,2001,RAPE,35,East
ASSAM,DIBRUGARH,2001,CUSTODIAL RAPE,0,East
ASSAM,DIBRUGARH,2001,OTHER RAPE,35,East
ASSAM,DIBRUGARH,2001,KIDNAPPING & ABDUCTION,57,East
ASSAM,DIBRUGARH,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,37,East
ASSAM,DIBRUGARH,2001,KIDNAPPING AND ABDUCTION OF OTHERS,20,East
ASSAM,DIBRUGARH,2001,DACOITY,14,East
ASSAM,DIBRUGARH,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ASSAM,DIBRUGARH,2001,ROBBERY,29,East
ASSAM,DIBRUGARH,2001,BURGLARY,114,East
ASSAM,DIBRUGARH,2001,THEFT,325,East
ASSAM,DIBRUGARH,2001,AUTO THEFT,18,East
ASSAM,DIBRUGARH,2001,OTHER THEFT,307,East
ASSAM,DIBRUGARH,2001,RIOTS,21,East
ASSAM,DIBRUGARH,2001,CRIMINAL BREACH OF TRUST,13,East
ASSAM,DIBRUGARH,2001,CHEATING,12,East
ASSAM,DIBRUGARH,2001,COUNTERFIETING,1,East
ASSAM,DIBRUGARH,2001,ARSON,20,East
ASSAM,DIBRUGARH,2001,HURT/GREVIOUS HURT,351,East
ASSAM,DIBRUGARH,2001,DOWRY DEATHS,3,East
ASSAM,DIBRUGARH,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,41,East
ASSAM,DIBRUGARH,2001,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,DIBRUGARH,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,19,East
ASSAM,DIBRUGARH,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,DIBRUGARH,2001,CAUSING DEATH BY NEGLIGENCE,108,East
ASSAM,G.R.P.,2001,MURDER,13,East
ASSAM,G.R.P.,2001,ATTEMPT TO MURDER,1,East
ASSAM,G.R.P.,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
ASSAM,G.R.P.,2001,RAPE,1,East
ASSAM,G.R.P.,2001,CUSTODIAL RAPE,0,East
ASSAM,G.R.P.,2001,OTHER RAPE,1,East
ASSAM,G.R.P.,2001,KIDNAPPING & ABDUCTION,3,East
ASSAM,G.R.P.,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,0,East
ASSAM,G.R.P.,2001,KIDNAPPING AND ABDUCTION OF OTHERS,3,East
ASSAM,G.R.P.,2001,DACOITY,8,East
ASSAM,G.R.P.,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ASSAM,G.R.P.,2001,ROBBERY,16,East
ASSAM,G.R.P.,2001,BURGLARY,11,East
ASSAM,G.R.P.,2001,THEFT,135,East
ASSAM,G.R.P.,2001,AUTO THEFT,0,East
ASSAM,G.R.P.,2001,OTHER THEFT,135,East
ASSAM,G.R.P.,2001,RIOTS,9,East
ASSAM,G.R.P.,2001,CRIMINAL BREACH OF TRUST,1,East
ASSAM,G.R.P.,2001,CHEATING,0,East
ASSAM,G.R.P.,2001,COUNTERFIETING,0,East
ASSAM,G.R.P.,2001,ARSON,0,East
ASSAM,G.R.P.,2001,HURT/GREVIOUS HURT,35,East
ASSAM,G.R.P.,2001,DOWRY DEATHS,0,East
ASSAM,G.R.P.,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0,East
ASSAM,G.R.P.,2001,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,G.R.P.,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,0,East
ASSAM,G.R.P.,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,G.R.P.,2001,CAUSING DEATH BY NEGLIGENCE,0,East
ASSAM,GOALPARA,2001,MURDER,28,East
ASSAM,GOALPARA,2001,ATTEMPT TO MURDER,12,East
ASSAM,GOALPARA,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
ASSAM,GOALPARA,2001,RAPE,35,East
ASSAM,GOALPARA,2001,CUSTODIAL RAPE,0,East
ASSAM,GOALPARA,2001,OTHER RAPE,35,East
ASSAM,GOALPARA,2001,KIDNAPPING & ABDUCTION,43,East
ASSAM,GOALPARA,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,35,East
ASSAM,GOALPARA,2001,KIDNAPPING AND ABDUCTION OF OTHERS,8,East
ASSAM,GOALPARA,2001,DACOITY,37,East
ASSAM,GOALPARA,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ASSAM,GOALPARA,2001,ROBBERY,13,East
ASSAM,GOALPARA,2001,BURGLARY,61,East
ASSAM,GOALPARA,2001,THEFT,116,East
ASSAM,GOALPARA,2001,AUTO THEFT,1,East
ASSAM,GOALPARA,2001,OTHER THEFT,115,East
ASSAM,GOALPARA,2001,RIOTS,129,East
ASSAM,GOALPARA,2001,CRIMINAL BREACH OF TRUST,8,East
ASSAM,GOALPARA,2001,CHEATING,16,East
ASSAM,GOALPARA,2001,COUNTERFIETING,2,East
ASSAM,GOALPARA,2001,ARSON,4,East
ASSAM,GOALPARA,2001,HURT/GREVIOUS HURT,51,East
ASSAM,GOALPARA,2001,DOWRY DEATHS,1,East
ASSAM,GOALPARA,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,54,East
ASSAM,GOALPARA,2001,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,GOALPARA,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,64,East
ASSAM,GOALPARA,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,GOALPARA,2001,CAUSING DEATH BY NEGLIGENCE,99,East
ASSAM,GOLAGHAT,2001,MURDER,53,East
ASSAM,GOLAGHAT,2001,ATTEMPT TO MURDER,2,East
ASSAM,GOLAGHAT,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
ASSAM,GOLAGHAT,2001,RAPE,30,East
ASSAM,GOLAGHAT,2001,CUSTODIAL RAPE,0,East
ASSAM,GOLAGHAT,2001,OTHER RAPE,30,East
ASSAM,GOLAGHAT,2001,KIDNAPPING & ABDUCTION,44,East
ASSAM,GOLAGHAT,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,40,East
