STATE/UT,DISTRICT,YEAR,crime_type,crime_count,Region
JAMMU & KASHMIR,TOTAL,2008,DACOITY,3,North
JAMMU & KASHMIR,TOTAL,2008,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
JAMMU & KASHMIR,TOTAL,2008,ROBBERY,67,North
JAMMU & KASHMIR,TOTAL,2008,BURGLARY,1347,North
JAMMU & KASHMIR,TOTAL,2008,THEFT,2198,North
JAMMU & KASHMIR,TOTAL,2008,AUTO THEFT,689,North
JAMMU & KASHMIR,TOTAL,2008,OTHER THEFT,1509,North
JAMMU & KASHMIR,TOTAL,2008,RIOTS,1782,North
JAMMU & KASHMIR,TOTAL,2008,CRIMINAL BREACH OF TRUST,87,North
JAMMU & KASHMIR,TOTAL,2008,CHEATING,392,North
JAMMU & KASHMIR,TOTAL,2008,COUNTERFIETING,23,North
JAMMU & KASHMIR,TOTAL,2008,ARSON,230,North
JAMMU & KASHMIR,TOTAL,2008,HURT/GREVIOUS HURT,273,North
JAMMU & KASHMIR,TOTAL,2008,DOWRY DEATHS,21,North
JAMMU & KASHMIR,TOTAL,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,935,North
JAMMU & KASHMIR,TOTAL,2008,INSULT TO MODESTY OF WOMEN,296,North
JAMMU & KASHMIR,TOTAL,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,162,North
JAMMU & KASHMIR,TOTAL,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
JAMMU & KASHMIR,TOTAL,2008,CAUSING DEATH BY NEGLIGENCE,293,North
PUNJAB,AMRITSAR,2008,MURDER,46,North
PUNJAB,AMRITSAR,2008,ATTEMPT TO MURDER,71,North
PUNJAB,AMRITSAR,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,9,North
PUNJAB,AMRITSAR,2008,RAPE,15,North
PUNJAB,AMRITSAR,2008,CUSTODIAL RAPE,0,North
PUNJAB,AMRITSAR,2008,OTHER RAPE,15,North
PUNJAB,AMRITSAR,2008,KIDNAPPING & ABDUCTION,54,North
PUNJAB,AMRITSAR,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,44,North
PUNJAB,AMRITSAR,2008,KIDNAPPING AND ABDUCTION OF OTHERS,10,North
PUNJAB,AMRITSAR,2008,DACOITY,1,North
PUNJAB,AMRITSAR,2008,PREPARATION AND ASSEMBLY FOR DACOITY,25,North
PUNJAB,AMRITSAR,2008,ROBBERY,21,North
PUNJAB,AMRITSAR,2008,BURGLARY,142,North
PUNJAB,AMRITSAR,2008,THEFT,466,North
PUNJAB,AMRITSAR,2008,AUTO THEFT,211,North
PUNJAB,AMRITSAR,2008,OTHER THEFT,255,North
PUNJAB,AMRITSAR,2008,RIOTS,0,North
PUNJAB,AMRITSAR,2008,CRIMINAL BREACH OF TRUST,20,North
PUNJAB,AMRITSAR,2008,CHEATING,321,North
PUNJAB,AMRITSAR,2008,COUNTERFIETING,6,North
PUNJAB,AMRITSAR,2008,ARSON,5,North
PUNJAB,AMRITSAR,2008,HURT/GREVIOUS HURT,245,North
PUNJAB,AMRITSAR,2008,DOWRY DEATHS,6,North
PUNJAB,AMRITSAR,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,25,North
PUNJAB,AMRITSAR,2008,INSULT TO MODESTY OF WOMEN,11,North
PUNJAB,AMRITSAR,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,66,North
PUNJAB,AMRITSAR,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
PUNJAB,AMRITSAR,2008,CAUSING DEATH BY NEGLIGENCE,99,North
PUNJAB,AMRITSAR RURAL,2008,MURDER,29,North
PUNJAB,AMRITSAR RURAL,2008,ATTEMPT TO MURDER,39,North
PUNJAB,AMRITSAR RURAL,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2,North
PUNJAB,AMRITSAR RURAL,2008,RAPE,10,North
PUNJAB,AMRITSAR RURAL,2008,CUSTODIAL RAPE,0,North
PUNJAB,AMRITSAR RURAL,2008,OTHER RAPE,10,North
PUNJAB,AMRITSAR RURAL,2008,KIDNAPPING & ABDUCTION,23,North
PUNJAB,AMRITSAR RURAL,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,17,North
PUNJAB,AMRITSAR RURAL,2008,KIDNAPPING AND ABDUCTION OF OTHERS,6,North
PUNJAB,AMRITSAR RURAL,2008,DACOITY,1,North
PUNJAB,AMRITSAR RURAL,2008,PREPARATION AND ASSEMBLY FOR DACOITY,4,North
PUNJAB,AMRITSAR RURAL,2008,ROBBERY,2,North
PUNJAB,AMRITSAR RURAL,2008,BURGLARY,40,North
PUNJAB,AMRITSAR RURAL,2008,THEFT,68,North
PUNJAB,AMRITSAR RURAL,2008,AUTO THEFT,9,North
PUNJAB,AMRITSAR RURAL,2008,OTHER THEFT,59,North
PUNJAB,AMRITSAR RURAL,2008,RIOTS,0,North
PUNJAB,AMRITSAR RURAL,2008,CRIMINAL BREACH OF TRUST,4,North
PUNJAB,AMRITSAR RURAL,2008,CHEATING,94,North
PUNJAB,AMRITSAR RURAL,2008,COUNTERFIETING,3,North
PUNJAB,AMRITSAR RURAL,2008,ARSON,6,North
PUNJAB,AMRITSAR RURAL,2008,HURT/GREVIOUS HURT,107,North
PUNJAB,AMRITSAR RURAL,2008,DOWRY DEATHS,6,North
PUNJAB,AMRITSAR RURAL,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,5,North
PUNJAB,AMRITSAR RURAL,2008,INSULT TO MODESTY OF WOMEN,2,North
PUNJAB,AMRITSAR RURAL,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,27,North
PUNJAB,AMRITSAR RURAL,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
PUNJAB,AMRITSAR RURAL,2008,CAUSING DEATH BY NEGLIGENCE,61,North
PUNJAB,BARNALA,2008,MURDER,24,North
PUNJAB,BARNALA,2008,ATTEMPT TO MURDER,33,North
PUNJAB,BARNALA,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2,North
PUNJAB,BARNALA,2008,RAPE,12,North
PUNJAB,BARNALA,2008,CUSTODIAL RAPE,0,North
PUNJAB,BARNALA,2008,OTHER RAPE,12,North
PUNJAB,BARNALA,2008,KIDNAPPING & ABDUCTION,7,North
PUNJAB,BARNALA,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,6,North
PUNJAB,BARNALA,2008,KIDNAPPING AND ABDUCTION OF OTHERS,1,North
PUNJAB,BARNALA,2008,DACOITY,1,North
PUNJAB,BARNALA,2008,PREPARATION AND ASSEMBLY FOR DACOITY,1,North
PUNJAB,BARNALA,2008,ROBBERY,4,North
PUNJAB,BARNALA,2008,BURGLARY,43,North
PUNJAB,BARNALA,2008,THEFT,60,North
PUNJAB,BARNALA,2008,AUTO THEFT,11,North
PUNJAB,BARNALA,2008,OTHER THEFT,49,North
PUNJAB,BARNALA,2008,RIOTS,0,North
PUNJAB,BARNALA,2008,CRIMINAL BREACH OF TRUST,7,North
PUNJAB,BARNALA,2008,CHEATING,49,North
PUNJAB,BARNALA,2008,COUNTERFIETING,2,North
PUNJAB,BARNALA,2008,ARSON,1,North
PUNJAB,BARNALA,2008,HURT/GREVIOUS HURT,149,North
PUNJAB,BARNALA,2008,DOWRY DEATHS,1,North
PUNJAB,BARNALA,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,11,North
PUNJAB,BARNALA,2008,INSULT TO MODESTY OF WOMEN,0,North
PUNJAB,BARNALA,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,10,North
PUNJAB,BARNALA,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
PUNJAB,BARNALA,2008,CAUSING DEATH BY NEGLIGENCE,66,North
PUNJAB,BATALA,2008,MURDER,13,North
PUNJAB,BATALA,2008,ATTEMPT TO MURDER,12,North
PUNJAB,BATALA,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,5,North
PUNJAB,BATALA,2008,RAPE,20,North
PUNJAB,BATALA,2008,CUSTODIAL RAPE,0,North
PUNJAB,BATALA,2008,OTHER RAPE,20,North
PUNJAB,BATALA,2008,KIDNAPPING & ABDUCTION,19,North
PUNJAB,BATALA,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,13,North
PUNJAB,BATALA,2008,KIDNAPPING AND ABDUCTION OF OTHERS,6,North
PUNJAB,BATALA,2008,DACOITY,2,North
PUNJAB,BATALA,2008,PREPARATION AND ASSEMBLY FOR DACOITY,1,North
PUNJAB,BATALA,2008,ROBBERY,2,North
PUNJAB,BATALA,2008,BURGLARY,67,North
PUNJAB,BATALA,2008,THEFT,92,North
PUNJAB,BATALA,2008,AUTO THEFT,28,North
PUNJAB,BATALA,2008,OTHER THEFT,64,North
PUNJAB,BATALA,2008,RIOTS,0,North
PUNJAB,BATALA,2008,CRIMINAL BREACH OF TRUST,1,North
PUNJAB,BATALA,2008,CHEATING,113,North
PUNJAB,BATALA,2008,COUNTERFIETING,1,North
PUNJAB,BATALA,2008,ARSON,0,North
PUNJAB,BATALA,2008,HURT/GREVIOUS HURT,203,North
PUNJAB,BATALA,2008,DOWRY DEATHS,6,North
PUNJAB,BATALA,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,9,North
PUNJAB,BATALA,2008,INSULT TO MODESTY OF WOMEN,0,North
PUNJAB,BATALA,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,46,North
PUNJAB,BATALA,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
PUNJAB,BATALA,2008,CAUSING DEATH BY NEGLIGENCE,58,North
PUNJAB,BHATINDA,2008,MURDER,44,North
PUNJAB,BHATINDA,2008,ATTEMPT TO MURDER,63,North
PUNJAB,BHATINDA,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,6,North
PUNJAB,BHATINDA,2008,RAPE,20,North
PUNJAB,BHATINDA,2008,CUSTODIAL RAPE,0,North
PUNJAB,BHATINDA,2008,OTHER RAPE,20,North
PUNJAB,BHATINDA,2008,KIDNAPPING & ABDUCTION,44,North
PUNJAB,BHATINDA,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,28,North
PUNJAB,BHATINDA,2008,KIDNAPPING AND ABDUCTION OF OTHERS,16,North
PUNJAB,BHATINDA,2008,DACOITY,1,North
PUNJAB,BHATINDA,2008,PREPARATION AND ASSEMBLY FOR DACOITY,6,North
PUNJAB,BHATINDA,2008,ROBBERY,15,North
PUNJAB,BHATINDA,2008,BURGLARY,253,North
PUNJAB,BHATINDA,2008,THEFT,431,North
PUNJAB,BHATINDA,2008,AUTO THEFT,214,North
PUNJAB,BHATINDA,2008,OTHER THEFT,217,North
PUNJAB,BHATINDA,2008,RIOTS,1,North
PUNJAB,BHATINDA,2008,CRIMINAL BREACH OF TRUST,12,North
PUNJAB,BHATINDA,2008,CHEATING,134,North
PUNJAB,BHATINDA,2008,COUNTERFIETING,5,North
PUNJAB,BHATINDA,2008,ARSON,14,North
PUNJAB,BHATINDA,2008,HURT/GREVIOUS HURT,275,North
PUNJAB,BHATINDA,2008,DOWRY DEATHS,4,North
PUNJAB,BHATINDA,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,29,North
PUNJAB,BHATINDA,2008,INSULT TO MODESTY OF WOMEN,5,North
PUNJAB,BHATINDA,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,39,North
PUNJAB,BHATINDA,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
PUNJAB,BHATINDA,2008,CAUSING DEATH BY NEGLIGENCE,1,North
PUNJAB,FARIDKOT,2008,MURDER,17,North
PUNJAB,FARIDKOT,2008,ATTEMPT TO MURDER,20,North
PUNJAB,FARIDKOT,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2,North
PUNJAB,FARIDKOT,2008,RAPE,15,North
PUNJAB,FARIDKOT,2008,CUSTODIAL RAPE,0,North
PUNJAB,FARIDKOT,2008,OTHER RAPE,15,North
PUNJAB,FARIDKOT,2008,KIDNAPPING & ABDUCTION,13,North
PUNJAB,FARIDKOT,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,10,North
PUNJAB,FARIDKOT,2008,KIDNAPPING AND ABDUCTION OF OTHERS,3,North
PUNJAB,FARIDKOT,2008,DACOITY,1,North
PUNJAB,FARIDKOT,2008,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
PUNJAB,FARIDKOT,2008,ROBBERY,3,North
PUNJAB,FARIDKOT,2008,BURGLARY,65,North
PUNJAB,FARIDKOT,2008,THEFT,140,North
PUNJAB,FARIDKOT,2008,AUTO THEFT,60,North
PUNJAB,FARIDKOT,2008,OTHER THEFT,80,North
PUNJAB,FARIDKOT,2008,RIOTS,0,North
PUNJAB,FARIDKOT,2008,CRIMINAL BREACH OF TRUST,4,North
PUNJAB,FARIDKOT,2008,CHEATING,73,North
PUNJAB,FARIDKOT,2008,COUNTERFIETING,1,North
PUNJAB,FARIDKOT,2008,ARSON,3,North
PUNJAB,FARIDKOT,2008,HURT/GREVIOUS HURT,183,North
PUNJAB,FARIDKOT,2008,DOWRY DEATHS,1,North
PUNJAB,FARIDKOT,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,9,North
PUNJAB,FARIDKOT,2008,INSULT TO MODESTY OF WOMEN,0,North
PUNJAB,FARIDKOT,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,16,North
PUNJAB,FARIDKOT,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
PUNJAB,FARIDKOT,2008,CAUSING DEATH BY NEGLIGENCE,1,North
PUNJAB,FATEHGARH SAHIB,2008,MURDER,17,North
PUNJAB,FATEHGARH SAHIB,2008,ATTEMPT TO MURDER,11,North
PUNJAB,FATEHGARH SAHIB,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,3,North
PUNJAB,FATEHGARH SAHIB,2008,RAPE,13,North
PUNJAB,FATEHGARH SAHIB,2008,CUSTODIAL RAPE,0,North
PUNJAB,FATEHGARH SAHIB,2008,OTHER RAPE,13,North
PUNJAB,FATEHGARH SAHIB,2008,KIDNAPPING & ABDUCTION,16,North
PUNJAB,FATEHGARH SAHIB,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,9,North
PUNJAB,FATEHGARH SAHIB,2008,KIDNAPPING AND ABDUCTION OF OTHERS,7,North
PUNJAB,FATEHGARH SAHIB,2008,DACOITY,0,North
PUNJAB,FATEHGARH SAHIB,2008,PREPARATION AND ASSEMBLY FOR DACOITY,2,North
PUNJAB,FATEHGARH SAHIB,2008,ROBBERY,2,North
PUNJAB,FATEHGARH SAHIB,2008,BURGLARY,62,North
PUNJAB,FATEHGARH SAHIB,2008,THEFT,161,North
PUNJAB,FATEHGARH SAHIB,2008,AUTO THEFT,42,North
PUNJAB,FATEHGARH SAHIB,2008,OTHER THEFT,119,North
PUNJAB,FATEHGARH SAHIB,2008,RIOTS,0,North
PUNJAB,FATEHGARH SAHIB,2008,CRIMINAL BREACH OF TRUST,11,North
PUNJAB,FATEHGARH SAHIB,2008,CHEATING,91,North
PUNJAB,FATEHGARH SAHIB,2008,COUNTERFIETING,0,North
PUNJAB,FATEHGARH SAHIB,2008,ARSON,0,North
PUNJAB,FATEHGARH SAHIB,2008,HURT/GREVIOUS HURT,151,North
PUNJAB,FATEHGARH SAHIB,2008,DOWRY DEATHS,0,North
PUNJAB,FATEHGARH SAHIB,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,5,North
PUNJAB,FATEHGARH SAHIB,2008,INSULT TO MODESTY OF WOMEN,1,North
PUNJAB,FATEHGARH SAHIB,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,31,North
PUNJAB,FATEHGARH SAHIB,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
PUNJAB,FATEHGARH SAHIB,2008,CAUSING DEATH BY NEGLIGENCE,139,North
PUNJAB,FEROZPUR,2008,MURDER,56,North
PUNJAB,FEROZPUR,2008,ATTEMPT TO MURDER,68,North
PUNJAB,FEROZPUR,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,3,North
PUNJAB,FEROZPUR,2008,RAPE,30,North
PUNJAB,FEROZPUR,2008,CUSTODIAL RAPE,0,North
PUNJAB,FEROZPUR,2008,OTHER RAPE,30,North
PUNJAB,FEROZPUR,2008,KIDNAPPING & ABDUCTION,30,North
PUNJAB,FEROZPUR,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,22,North
PUNJAB,FEROZPUR,2008,KIDNAPPING AND ABDUCTION OF OTHERS,8,North
PUNJAB,FEROZPUR,2008,DACOITY,0,North
PUNJAB,FEROZPUR,2008,PREPARATION AND ASSEMBLY FOR DACOITY,4,North
PUNJAB,FEROZPUR,2008,ROBBERY,6,North
PUNJAB,FEROZPUR,2008,BURGLARY,127,North
PUNJAB,FEROZPUR,2008,THEFT,320,North
PUNJAB,FEROZPUR,2008,AUTO THEFT,162,North
PUNJAB,FEROZPUR,2008,OTHER THEFT,158,North
PUNJAB,FEROZPUR,2008,RIOTS,0,North
PUNJAB,FEROZPUR,2008,CRIMINAL BREACH OF TRUST,15,North
PUNJAB,FEROZPUR,2008,CHEATING,169,North
PUNJAB,FEROZPUR,2008,COUNTERFIETING,6,North
PUNJAB,FEROZPUR,2008,ARSON,8,North
PUNJAB,FEROZPUR,2008,HURT/GREVIOUS HURT,461,North
PUNJAB,FEROZPUR,2008,DOWRY DEATHS,8,North
PUNJAB,FEROZPUR,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,29,North
PUNJAB,FEROZPUR,2008,INSULT TO MODESTY OF WOMEN,0,North
PUNJAB,FEROZPUR,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,39,North
PUNJAB,FEROZPUR,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
PUNJAB,FEROZPUR,2008,CAUSING DEATH BY NEGLIGENCE,120,North
PUNJAB,G.R.P,2008,MURDER,11,North
PUNJAB,G.R.P,2008,ATTEMPT TO MURDER,2,North
PUNJAB,G.R.P,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2,North
PUNJAB,G.R.P,2008,RAPE,1,North
PUNJAB,G.R.P,2008,CUSTODIAL RAPE,0,North
PUNJAB,G.R.P,2008,OTHER RAPE,1,North
PUNJAB,G.R.P,2008,KIDNAPPING & ABDUCTION,0,North
PUNJAB,G.R.P,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,0,North
PUNJAB,G.R.P,2008,KIDNAPPING AND ABDUCTION OF OTHERS,0,North
PUNJAB,G.R.P,2008,DACOITY,1,North
PUNJAB,G.R.P,2008,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
PUNJAB,G.R.P,2008,ROBBERY,1,North
PUNJAB,G.R.P,2008,BURGLARY,0,North
PUNJAB,G.R.P,2008,THEFT,45,North
PUNJAB,G.R.P,2008,AUTO THEFT,10,North
PUNJAB,G.R.P,2008,OTHER THEFT,35,North
PUNJAB,G.R.P,2008,RIOTS,0,North
PUNJAB,G.R.P,2008,CRIMINAL BREACH OF TRUST,0,North
PUNJAB,G.R.P,2008,CHEATING,15,North
PUNJAB,G.R.P,2008,COUNTERFIETING,1,North
PUNJAB,G.R.P,2008,ARSON,0,North
PUNJAB,G.R.P,2008,HURT/GREVIOUS HURT,32,North
PUNJAB,G.R.P,2008,DOWRY DEATHS,4,North
PUNJAB,G.R.P,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2,North
PUNJAB,G.R.P,2008,INSULT TO MODESTY OF WOMEN,0,North
PUNJAB,G.R.P,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,0,North
PUNJAB,G.R.P,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
PUNJAB,G.R.P,2008,CAUSING DEATH BY NEGLIGENCE,0,North
PUNJAB,GURDASPUR,2008,MURDER,20,North
PUNJAB,GURDASPUR,2008,ATTEMPT TO MURDER,21,North
PUNJAB,GURDASPUR,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,37,North
PUNJAB,GURDASPUR,2008,RAPE,24,North
PUNJAB,GURDASPUR,2008,CUSTODIAL RAPE,0,North
PUNJAB,GURDASPUR,2008,OTHER RAPE,24,North
PUNJAB,GURDASPUR,2008,KIDNAPPING & ABDUCTION,25,North
PUNJAB,GURDASPUR,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,21,North
PUNJAB,GURDASPUR,2008,KIDNAPPING AND ABDUCTION OF OTHERS,4,North
PUNJAB,GURDASPUR,2008,DACOITY,0,North
PUNJAB,GURDASPUR,2008,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
PUNJAB,GURDASPUR,2008,ROBBERY,0,North
PUNJAB,GURDASPUR,2008,BURGLARY,45,North
PUNJAB,GURDASPUR,2008,THEFT,142,North
PUNJAB,GURDASPUR,2008,AUTO THEFT,47,North
PUNJAB,GURDASPUR,2008,OTHER THEFT,95,North
PUNJAB,GURDASPUR,2008,RIOTS,0,North
PUNJAB,GURDASPUR,2008,CRIMINAL BREACH OF TRUST,9,North
PUNJAB,GURDASPUR,2008,CHEATING,49,North
PUNJAB,GURDASPUR,2008,COUNTERFIETING,3,North
PUNJAB,GURDASPUR,2008,ARSON,0,North
PUNJAB,GURDASPUR,2008,HURT/GREVIOUS HURT,107,North
PUNJAB,GURDASPUR,2008,DOWRY DEATHS,9,North
PUNJAB,GURDASPUR,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,15,North
PUNJAB,GURDASPUR,2008,INSULT TO MODESTY OF WOMEN,0,North
PUNJAB,GURDASPUR,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,28,North
PUNJAB,GURDASPUR,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
PUNJAB,GURDASPUR,2008,CAUSING DEATH BY NEGLIGENCE,159,North
PUNJAB,HOSHIARPUR,2008,MURDER,33,North
PUNJAB,HOSHIARPUR,2008,ATTEMPT TO MURDER,49,North
PUNJAB,HOSHIARPUR,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,4,North
PUNJAB,HOSHIARPUR,2008,RAPE,35,North
PUNJAB,HOSHIARPUR,2008,CUSTODIAL RAPE,0,North
PUNJAB,HOSHIARPUR,2008,OTHER RAPE,35,North
PUNJAB,HOSHIARPUR,2008,KIDNAPPING & ABDUCTION,22,North
PUNJAB,HOSHIARPUR,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,17,North
PUNJAB,HOSHIARPUR,2008,KIDNAPPING AND ABDUCTION OF OTHERS,5,North
PUNJAB,HOSHIARPUR,2008,DACOITY,2,North
PUNJAB,HOSHIARPUR,2008,PREPARATION AND ASSEMBLY FOR DACOITY,1,North
PUNJAB,HOSHIARPUR,2008,ROBBERY,7,North
PUNJAB,HOSHIARPUR,2008,BURGLARY,90,North
PUNJAB,HOSHIARPUR,2008,THEFT,181,North
PUNJAB,HOSHIARPUR,2008,AUTO THEFT,55,North
PUNJAB,HOSHIARPUR,2008,OTHER THEFT,126,North
PUNJAB,HOSHIARPUR,2008,RIOTS,0,North
PUNJAB,HOSHIARPUR,2008,CRIMINAL BREACH OF TRUST,7,North
PUNJAB,HOSHIARPUR,2008,CHEATING,124,North
PUNJAB,HOSHIARPUR,2008,COUNTERFIETING,3,North
PUNJAB,HOSHIARPUR,2008,ARSON,6,North
PUNJAB,HOSHIARPUR,2008,HURT/GREVIOUS HURT,356,North
PUNJAB,HOSHIARPUR,2008,DOWRY DEATHS,13,North
PUNJAB,HOSHIARPUR,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,21,North
PUNJAB,HOSHIARPUR,2008,INSULT TO MODESTY OF WOMEN,0,North
PUNJAB,HOSHIARPUR,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,73,North
PUNJAB,HOSHIARPUR,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
PUNJAB,HOSHIARPUR,2008,CAUSING DEATH BY NEGLIGENCE,182,North
PUNJAB,JALANDHAR,2008,MURDER,72,North
PUNJAB,JALANDHAR,2008,ATTEMPT TO MURDER,105,North
PUNJAB,JALANDHAR,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,7,North
PUNJAB,JALANDHAR,2008,RAPE,51,North
PUNJAB,JALANDHAR,2008,CUSTODIAL RAPE,0,North
PUNJAB,JALANDHAR,2008,OTHER RAPE,51,North
PUNJAB,JALANDHAR,2008,KIDNAPPING & ABDUCTION,110,North
PUNJAB,JALANDHAR,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,83,North
PUNJAB,JALANDHAR,2008,KIDNAPPING AND ABDUCTION OF OTHERS,27,North
PUNJAB,JALANDHAR,2008,DACOITY,2,North
PUNJAB,JALANDHAR,2008,PREPARATION AND ASSEMBLY FOR DACOITY,12,North
PUNJAB,JALANDHAR,2008,ROBBERY,15,North
PUNJAB,JALANDHAR,2008,BURGLARY,306,North
PUNJAB,JALANDHAR,2008,THEFT,745,North
PUNJAB,JALANDHAR,2008,AUTO THEFT,303,North
PUNJAB,JALANDHAR,2008,OTHER THEFT,442,North
PUNJAB,JALANDHAR,2008,RIOTS,0,North
PUNJAB,JALANDHAR,2008,CRIMINAL BREACH OF TRUST,18,North
PUNJAB,JALANDHAR,2008,CHEATING,401,North
PUNJAB,JALANDHAR,2008,COUNTERFIETING,12,North
PUNJAB,JALANDHAR,2008,ARSON,10,North
PUNJAB,JALANDHAR,2008,HURT/GREVIOUS HURT,594,North
PUNJAB,JALANDHAR,2008,DOWRY DEATHS,10,North
PUNJAB,JALANDHAR,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,52,North
PUNJAB,JALANDHAR,2008,INSULT TO MODESTY OF WOMEN,0,North
PUNJAB,JALANDHAR,2008,CRUELTY BY HUSBAND OR HIS RELATIVES,133,North
PUNJAB,JALANDHAR,2008,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
PUNJAB,JALANDHAR,2008,CAUSING DEATH BY NEGLIGENCE,220,North
PUNJAB,KAPURTHALA,2008,MURDER,23,North
PUNJAB,KAPURTHALA,2008,ATTEMPT TO MURDER,70,North
PUNJAB,KAPURTHALA,2008,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,5,North
PUNJAB,KAPURTHALA,2008,RAPE,24,North
PUNJAB,KAPURTHALA,2008,CUSTODIAL RAPE,0,North
PUNJAB,KAPURTHALA,2008,OTHER RAPE,24,North
PUNJAB,KAPURTHALA,2008,KIDNAPPING & ABDUCTION,23,North
PUNJAB,KAPURTHALA,2008,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,14,North
PUNJAB,KAPURTHALA,2008,KIDNAPPING AND ABDUCTION OF OTHERS,9,North
PUNJAB,KAPURTHALA,2008,DACOITY,5,North
PUNJAB,KAPURTHALA,2008,PREPARATION AND ASSEMBLY FOR DACOITY,15,North
PUNJAB,KAPURTHALA,2008,ROBBERY,17,North
PUNJAB,KAPURTHALA,2008,BURGLARY,125,North
PUNJAB,KAPURTHALA,2008,THEFT,289,North
PUNJAB,KAPURTHALA,2008,AUTO THEFT,50,North
PUNJAB,KAPURTHALA,2008,OTHER THEFT,239,North
PUNJAB,KAPURTHALA,2008,RIOTS,0,North
